id,species,genotype,site,subsystem,tank,rack,qty,size
,RADIANS,SR292,Mote Summerland,,R15,R1535,1,0
,RADIANS,SR293,Mote Summerland,,R15,R1535,1,0
,RADIANS,SR294,Mote Summerland,,R15,R1535,1,0
,RADIANS,SR295,Mote Summerland,,R15,R1535,1,0
,RADIANS,SR296,Mote Summerland,,R15,R1535,1,0
,RADIANS,SR297,Mote Summerland,All Summerland,G10,R1525,1,0
,INTERSEPTA,SI219,Mote Summerland,All Summerland,G10,R1525,1,0
,INTERSEPTA,SI220,Mote Summerland,All Summerland,G10,R1525,1,0
,INTERSEPTA,SI221,Mote Summerland,All Summerland,G10,R1525,1,0
,SIDEREA,SS416,Mote Summerland,All Summerland,G10,R1525,1,0
,SIDEREA,SS396,Mote Summerland,,R15,R1510,1,0
,SIDEREA,SS397,Mote Summerland,,R15,R1510,1,0
,SIDEREA,SS398,Mote Summerland,,R15,R1510,1,0
,SIDEREA,SS399,Mote Summerland,,R15,R1510,1,0
,SIDEREA,SS400,Mote Summerland,,R15,R1510,1,0
,SIDEREA,SS393,Mote Summerland,,R15,R1467,1,0
,SIDEREA,SS394,Mote Summerland,,R15,R1467,1,0
,SIDEREA,SS395,Mote Summerland,,R15,R1467,1,0
,SIDEREA,SS406,Mote Summerland,,R15,R1528,1,0
,SIDEREA,SS407,Mote Summerland,,R15,R1528,1,0
,SIDEREA,SS408,Mote Summerland,,R15,R1528,1,0
,SIDEREA,SS409,Mote Summerland,,R15,R1528,1,0
,SIDEREA,SS401,Mote Summerland,,R15,R1571,1,0
,SIDEREA,SS402,Mote Summerland,,R15,R1571,1,0
,SIDEREA,SS403,Mote Summerland,,R15,R1571,1,0
,SIDEREA,SS404,Mote Summerland,,R15,R1571,1,0
,SIDEREA,SS405,Mote Summerland,,R15,R1571,1,0
,SIDEREA,SS410,Mote Summerland,,R15,R1458,1,0
,SIDEREA,SS411,Mote Summerland,,R15,R1458,1,0
,SIDEREA,SS412,Mote Summerland,,R15,R1458,1,0
,SIDEREA,SS413,Mote Summerland,,R15,R1458,1,0
,SIDEREA,SS414,Mote Summerland,,R15,R1458,1,0
,SIDEREA,SS415,Mote Summerland,,R15,R1458,1,0
,INTERSEPTA,SI205,Mote Summerland,All Summerland,G10,R1500,1,0
,INTERSEPTA,SI206,Mote Summerland,All Summerland,G10,R1500,1,0
,INTERSEPTA,SI207,Mote Summerland,All Summerland,G10,R1500,1,0
,INTERSEPTA,SI208,Mote Summerland,All Summerland,G10,R1500,1,0
,INTERSEPTA,SI209,Mote Summerland,All Summerland,G10,R1500,1,0
,INTERSEPTA,SI210,Mote Summerland,All Summerland,G10,R1500,1,0
,INTERSEPTA,SI211,Mote Summerland,All Summerland,G8,R1537,1,0
,INTERSEPTA,SI212,Mote Summerland,All Summerland,G8,R1537,1,0
,INTERSEPTA,SI213,Mote Summerland,All Summerland,G8,R1537,1,0
,INTERSEPTA,SI214,Mote Summerland,All Summerland,G8,R1537,1,0
,INTERSEPTA,SI215,Mote Summerland,All Summerland,G8,R1537,1,0
,INTERSEPTA,SI216,Mote Summerland,All Summerland,G8,R1537,1,0
,INTERSEPTA,SI217,Mote Summerland,All Summerland,G8,R1544,1,0
,INTERSEPTA,SI218,Mote Summerland,All Summerland,G8,R1544,1,0
,SIDEREA,SS467,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS470,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS471,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS472,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS417,Mote Summerland,All Summerland,G4,R1530,1,0
,SIDEREA,SS418,Mote Summerland,All Summerland,G4,R1530,1,0
,SIDEREA,SS419,Mote Summerland,All Summerland,G4,R1530,1,0
,SIDEREA,SS476,Mote Summerland,All Summerland,G3,R1442,1,0
,SIDEREA,SS477,Mote Summerland,All Summerland,G3,R1442,1,0
,SIDEREA,SS478,Mote Summerland,All Summerland,G3,R1442,1,0
,SIDEREA,SS479,Mote Summerland,All Summerland,G3,R1442,1,0
,SIDEREA,SS480,Mote Summerland,All Summerland,G3,R1442,1,0
,SIDEREA,SS481,Mote Summerland,All Summerland,G3,R536,1,0
,SIDEREA,SS482,Mote Summerland,All Summerland,G3,R536,1,0
,SIDEREA,SS483,Mote Summerland,All Summerland,G3,R536,1,0
,SIDEREA,SS486,Mote Summerland,All Summerland,G3,R1414,1,0
,SIDEREA,SS488,Mote Summerland,All Summerland,G3,R1414,1,0
,SIDEREA,SS497,Mote Summerland,,R15,R1005,1,0
,SIDEREA,SS498,Mote Summerland,,R15,R1005,1,0
,SIDEREA,SS421,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS420,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS424,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS422,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS423,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS425,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS426,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS427,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS428,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS429,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS430,Mote Summerland,All Summerland,G4,R1557,1,0
,SIDEREA,SS431,Mote Summerland,All Summerland,G4,R1555,1,0
,SIDEREA,SS432,Mote Summerland,All Summerland,G4,R1555,1,0
,SIDEREA,SS433,Mote Summerland,All Summerland,G4,R1555,1,0
,SIDEREA,SS435,Mote Summerland,All Summerland,G4,R1555,1,0
,SIDEREA,SS436,Mote Summerland,All Summerland,G4,R1555,1,0
,SIDEREA,SS439,Mote Summerland,All Summerland,G4,R1555,1,0
,SIDEREA,SS473,Mote Summerland,All Summerland,G3,R632,1,0
,SIDEREA,SS474,Mote Summerland,All Summerland,G3,R632,1,0
,SIDEREA,SS475,Mote Summerland,All Summerland,G3,R632,1,0
,SIDEREA,SS437,Mote Summerland,All Summerland,G4,R1545,1,0
,SIDEREA,SS438,Mote Summerland,All Summerland,G4,R1545,1,0
,SIDEREA,SS441,Mote Summerland,All Summerland,G4,R1545,1,0
,SIDEREA,SS442,Mote Summerland,All Summerland,G4,R1545,1,0
,SIDEREA,SS443,Mote Summerland,All Summerland,G4,R1545,1,0
,SIDEREA,SS452,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS454,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS440,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS450,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS451,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS453,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS448,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS449,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS455,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS444,Mote Summerland,All Summerland,G4,R1497,1,0
,SIDEREA,SS446,Mote Summerland,All Summerland,G4,R1553,1,0
,SIDEREA,SS447,Mote Summerland,All Summerland,G4,R1553,1,0
,SIDEREA,SS445,Mote Summerland,All Summerland,G4,R1553,1,0
,SIDEREA,SS456,Mote Summerland,All Summerland,G4,R1553,1,0
,SIDEREA,SS457,Mote Summerland,All Summerland,G4,R1553,1,0
,SIDEREA,SS458,Mote Summerland,All Summerland,G4,R1553,1,0
,RADIANS,SR298,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR299,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR300,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR301,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR302,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR303,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR304,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR305,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR306,Mote Summerland,All Summerland,G10,R1505,1,0
,RADIANS,SR307,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR308,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR309,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR310,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR311,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR312,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR313,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR315,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR316,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR317,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR318,Mote Summerland,All Summerland,G10,R1499,1,0
,RADIANS,SR319,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR320,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR321,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR322,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR323,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR324,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR325,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR326,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR327,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR328,Mote Summerland,All Summerland,G4,R1473,1,0
,RADIANS,SR329,Mote Summerland,All Summerland,G4,R1564,1,0
,RADIANS,SR330,Mote Summerland,All Summerland,G4,R1564,1,0
,RADIANS,SR331,Mote Summerland,All Summerland,G4,R1564,1,0
,RADIANS,SR332,Mote Summerland,All Summerland,G4,R1564,1,0
,RADIANS,SR333,Mote Summerland,All Summerland,G4,R1564,1,0
,RADIANS,SR334,Mote Summerland,All Summerland,G4,R1564,1,0
,RADIANS,SR335,Mote Summerland,All Summerland,G4,R1564,1,0
,RADIANS,SR336,Mote Summerland,All Summerland,G4,R1564,1,0
,RADIANS,SR337,Mote Summerland,All Summerland,G4,R1564,1,0
,MC,MC212,Mote Summerland,All Summerland,G4,R1466,1,0
,RADIANS,SR338,Mote Summerland,All Summerland,G4,R1466,1,0
,RADIANS,SR339,Mote Summerland,All Summerland,G4,R1466,1,0
,INTERSEPTA,SI222,Mote Summerland,All Summerland,G4,R1466,1,0
,INTERSEPTA,SI223,Mote Summerland,All Summerland,G4,R1466,1,0
,INTERSEPTA,SI224,Mote Summerland,All Summerland,G4,R1481,1,0
,INTERSEPTA,SI225,Mote Summerland,All Summerland,G4,R1481,1,0
,INTERSEPTA,SI226,Mote Summerland,All Summerland,G4,R1481,1,0
,INTERSEPTA,SI227,Mote Summerland,All Summerland,G4,R1481,1,0
,INTERSEPTA,SI228,Mote Summerland,All Summerland,G4,R1481,1,0
,INTERSEPTA,SI229,Mote Summerland,All Summerland,G4,R1481,1,0
,INTERSEPTA,SI230,Mote Summerland,All Summerland,G4,R1481,1,0
,INTERSEPTA,SI231,Mote Summerland,All Summerland,G4,R1481,1,0
,INTERSEPTA,SI237,Mote Summerland,All Summerland,G4,R1487,1,0
,INTERSEPTA,SI238,Mote Summerland,All Summerland,G4,R1487,1,0
,SIDEREA,SS459,Mote Summerland,All Summerland,G4,R1487,1,0
,SIDEREA,SS460,Mote Summerland,All Summerland,G4,R1487,1,0
,SIDEREA,SS461,Mote Summerland,All Summerland,G4,R1487,1,0
,INTERSEPTA,SI239,Mote Summerland,All Summerland,G4,R1575,1,0
,INTERSEPTA,SI240,Mote Summerland,All Summerland,G4,R1575,1,0
,INTERSEPTA,SI241,Mote Summerland,All Summerland,G4,R1575,1,0
,INTERSEPTA,SI242,Mote Summerland,All Summerland,G4,R1575,1,0
,INTERSEPTA,SI243,Mote Summerland,All Summerland,G4,R1575,1,0
,INTERSEPTA,SI244,Mote Summerland,All Summerland,G4,R1575,1,0
,INTERSEPTA,SI39,Mote Summerland,All Summerland,H7,R848,1,1
,INTERSEPTA,SI40,Mote Summerland,All Summerland,H7,R1316,1,1
,SIDEREA,SS115,Mote Summerland,All Summerland,H7,R1316,1,1
,SIDEREA,SS119,Mote Summerland,All Summerland,H7,R1316,1,1
,SIDEREA,SS118,Mote Summerland,All Summerland,H7,R1316,1,1
,SIDEREA,SS113,Mote Summerland,All Summerland,H7,R1316,1,1
,RADIANS,SR10,Mote Summerland,All Summerland,H7,R1316,1,1
,SIDEREA,SS116,Mote Summerland,All Summerland,H7,R1316,1,1
,INTERSEPTA,SI42,Mote Summerland,All Summerland,H7,R1316,1,1
,SIDEREA,SS110,Mote Summerland,All Summerland,H7,R1316,1,1
,SIDEREA,SS114,Mote Summerland,All Summerland,H7,R1385,1,1
,SIDEREA,SS117,Mote Summerland,All Summerland,H7,R1385,1,1
,INTERSEPTA,SI41,Mote Summerland,All Summerland,H7,R1385,1,1
,SIDEREA,SS120,Mote Summerland,All Summerland,H7,R1385,1,1
,RADIANS,SR12,Mote Summerland,All Summerland,H7,R1385,1,1
,SIDEREA,SS111,Mote Summerland,All Summerland,H7,R1385,1,1
,SIDEREA,SS109,Mote Summerland,All Summerland,H7,R1385,1,1
,SIDEREA,SS98,Mote Summerland,All Summerland,H7,R1410,1,1
,SIDEREA,SS94,Mote Summerland,All Summerland,H7,R1410,1,1
,INTERSEPTA,SI32,Mote Summerland,,R15,R465,1,1
,INTERSEPTA,SI35,Mote Summerland,All Summerland,H7,R1501,1,1
,INTERSEPTA,SI31,Mote Summerland,All Summerland,H7,R1501,1,1
,INTERSEPTA,SI30,Mote Summerland,All Summerland,H7,R1501,1,1
,SIDEREA,SS103,Mote Summerland,All Summerland,H7,R1501,1,1
,SIDEREA,SS102,Mote Summerland,All Summerland,H7,R1501,1,1
,SIDEREA,SS100,Mote Summerland,All Summerland,H7,R586,1,1
,SIDEREA,SS95,Mote Summerland,All Summerland,H7,R586,1,1
,INTERSEPTA,SI38,Mote Summerland,All Summerland,H7,R586,1,1
,SIDEREA,SS105,Mote Summerland,All Summerland,H7,R608,1,1
,INTERSEPTA,SI28,Mote Summerland,All Summerland,H7,R608,1,1
,SIDEREA,SS104,Mote Summerland,All Summerland,H7,R608,1,1
,INTERSEPTA,SI33,Mote Summerland,All Summerland,H7,R608,1,1
,RADIANS,SR8,Mote Summerland,All Summerland,H7,R608,1,1
,INTERSEPTA,SI34,Mote Summerland,All Summerland,H7,R608,1,1
,SS,SS,Mote Summerland,All Summerland,H7,R608,1,1
,SIDEREA,SS112,Mote Summerland,All Summerland,H7,R1477,1,1
,SIDEREA,SS101,Mote Summerland,All Summerland,H7,R1477,1,1
,RADIANS,SR7,Mote Summerland,All Summerland,H7,R1477,1,1
,MC,MC203,Mote Summerland,All Summerland,H7,R1135,1,1
,SIDEREA,SS108,Mote Summerland,All Summerland,H7,R1509,1,1
,SIDEREA,SS97,Mote Summerland,All Summerland,H6,R1506,1,1
,SS,SS,Mote Summerland,All Summerland,H6,R1506,1,1
,INTERSEPTA,SI24,Mote Summerland,All Summerland,H6,R1543,1,1
,INTERSEPTA,SI22,Mote Summerland,All Summerland,H6,R1543,1,1
,SIDEREA,SS91,Mote Summerland,All Summerland,H6,R1543,1,1
,RADIANS,SR6,Mote Summerland,All Summerland,H6,R1543,1,1
,RADIANS,SR9,Mote Summerland,All Summerland,H6,R1195,1,1
,SIDEREA,SS93,Mote Summerland,All Summerland,H6,R1195,1,1
,INTERSEPTA,SI25,Mote Summerland,All Summerland,G9,R1272,1,1
,SIDEREA,SS91,Mote Summerland,All Summerland,H6,R1465,1,1
,SR,SR,Mote Summerland,All Summerland,H6,R1465,1,1
,INTERSEPTA,SI26,Mote Summerland,All Summerland,H6,R1465,1,1
,SIDEREA,SS92,Mote Summerland,All Summerland,H6,R1556,1,1
,SIDEREA,SS95,Mote Summerland,All Summerland,H6,R1556,1,1
,SIDEREA,SS89,Mote Summerland,All Summerland,H6,R1474,1,1
,OR,OR,Mote Summerland,All Summerland,H6,R1568,1,0
,SIDEREA,SS91,Mote Summerland,All Summerland,H6,R1474,1,1
,RADIANS,SR1,Mote Summerland,All Summerland,H6,R1523,1,1
,RADIANS,SR3,Mote Summerland,All Summerland,H6,R1523,1,1
,RADIANS,SR2,Mote Summerland,All Summerland,H6,R1523,1,1
,INTERSEPTA,SI21,Mote Summerland,All Summerland,H6,R1523,1,1
,INTERSEPTA,SI20,Mote Summerland,All Summerland,H6,R1471,1,1
,RADIANS,SR5,Mote Summerland,All Summerland,H6,R1573,1,1
,INTERSEPTA,SI23,Mote Summerland,All Summerland,H6,R1573,1,1
,RADIANS,SR4,Mote Summerland,All Summerland,H6,R1573,1,1
,INTERSEPTA,SI29,Mote Summerland,All Summerland,G7,R1047,1,1
,SIDEREA,SS107,Mote Summerland,All Summerland,G7,R1047,1,1
,SIDEREA,SS99,Mote Summerland,All Summerland,G7,R1372,1,1
,INTERSEPTA,SI18,Mote Summerland,All Summerland,G7,R1372,1,1
,SIDEREA,SS106,Mote Summerland,All Summerland,G7,R1647,1,1
,SIDEREA,SS96,Mote Summerland,All Summerland,G7,R1130,1,1
,INTERSEPTA,SI27,Mote Summerland,All Summerland,G7,R1130,1,1
,INTERSEPTA,SI19,Mote Summerland,All Summerland,G7,R1654,1,1
,INTERSEPTA,SI37,Mote Summerland,All Summerland,G7,R2029,1,1
,INTERSEPTA,SI36,Mote Summerland,All Summerland,G7,R2029,1,1
,SIDEREA,SS464,Mote Summerland,All Summerland,E4,R1318,1,0
,SIDEREA,SS465,Mote Summerland,All Summerland,E4,R1318,1,0
,INTERSEPTA,SI245,Mote Summerland,All Summerland,E4,R1318,1,0
,PP,PP18,Mote Summerland,All Summerland,G9,R1552,1,0
,PP,PP19,Mote Summerland,All Summerland,G9,R1552,1,0
,PP,PP20,Mote Summerland,All Summerland,G9,R1552,1,0
,PP,PP24,Mote Summerland,All Summerland,G9,R1552,1,0
,SIDEREA,SS468,Mote Summerland,All Summerland,G7,R910,1,1
,SIDEREA,SS469,Mote Summerland,All Summerland,G7,R466,1,1
,RADIANS,SR75,Mote Summerland,All Summerland,H2,R1394,1,0
,RADIANS,SR74,Mote Summerland,All Summerland,H2,R1394,1,0
,RADIANS,SR73,Mote Summerland,All Summerland,H2,R1394,1,0
,RADIANS,SR76,Mote Summerland,All Summerland,H2,R1394,1,0
,RADIANS,SR68,Mote Summerland,All Summerland,G10,R1415,1,0
,RADIANS,SR70,Mote Summerland,All Summerland,G10,R1415,1,0
,RADIANS,SR71,Mote Summerland,All Summerland,G10,R1415,1,0
,RADIANS,SR69,Mote Summerland,All Summerland,G10,R1415,1,0
,RADIANS,SR72,Mote Summerland,All Summerland,G10,R1415,1,0
,SIDEREA,SS291,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS290,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS298,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS293,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS294,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS292,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS296,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS289,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS297,Mote Summerland,All Summerland,H2,R1418,1,0
,SIDEREA,SS295,Mote Summerland,All Summerland,H2,R1418,1,0
,RADIANS,SR56,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR57,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR58,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR55,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR52,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR53,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR54,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR50,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR51,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR49,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR48,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR47,Mote Summerland,All Summerland,H2,R7,1,0
,RADIANS,SR108,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR97,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR103,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR101,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR102,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR107,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR104,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR99,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR105,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR106,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR100,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR98,Mote Summerland,All Summerland,H2,R1412,1,0
,RADIANS,SR96,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR88,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR95,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR94,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR91,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR93,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR86,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR89,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR87,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR92,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR90,Mote Summerland,All Summerland,G10,R1444,1,0
,RADIANS,SR30,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR31,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR32,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR29,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR28,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR27,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR26,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR25,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR24,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR23,Mote Summerland,All Summerland,H2,R706,1,0
,RADIANS,SR79,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR81,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR85,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR78,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR82,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR80,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR84,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR83,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR77,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR109,Mote Summerland,All Summerland,H2,R1409,1,0
,RADIANS,SR33,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR34,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR35,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR37,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR41,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR36,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR39,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR40,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR38,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR45,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR46,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR43,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR42,Mote Summerland,All Summerland,G10,R76,1,0
,RADIANS,SR44,Mote Summerland,All Summerland,G10,R76,1,0
,SIDEREA,SS499,Mote Summerland,All Summerland,G3,R1019,1,0
,RADIANS,SR11,Mote Summerland,All Summerland,H7,R1385,1,1
,RADIANS,SR338,Mote Summerland,All Summerland,H7,R1385,1,1
,SIDEREA,SS500,Mote Summerland,All Summerland,G3,R1019,1,0
,SIDEREA,SS501,Mote Summerland,All Summerland,G3,R1019,1,0
,SIDEREA,SS502,Mote Summerland,All Summerland,G3,R1019,1,0
,SIDEREA,SS505,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS503,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS504,Mote Summerland,All Summerland,G3,R1310,1,0
,SIDEREA,SS300,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS301,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS302,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS303,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS304,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS305,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS306,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS307,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS308,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS309,Mote Summerland,,R15,R1246,1,0
,SIDEREA,SS168,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS169,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS170,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS171,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS172,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS175,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS174,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS176,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS177,Mote Summerland,,R15,R1450,1,0
,SIDEREA,SS173,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS178,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS179,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS180,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS181,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS182,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS183,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS184,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS185,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS186,Mote Summerland,,R15,R653,1,0
,SIDEREA,SS187,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS188,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS189,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS190,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS191,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS192,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS193,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS194,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS195,Mote Summerland,,R15,R1386,1,0
,SIDEREA,SS197,Mote Summerland,,R15,R1386,1,0
