id,species,genotype,site,subsystem,tank,rack,qty,size
,DL,DL275,Mote Islamorada,,G3,R255,55,0.5
,PC,PC50,Mote Key Largo [In Situ],,,Red03,55,0
,PC,PC50,Mote Key Largo [In Situ],,,Red03,55,0
,AC,AC47,Mote Looe Key [In Situ],,,AC-47,55,0
,AC,AC34,Mote Looe Key [In Situ],,,AC-34,55,0
,SI,SI79,Mote Looe Key [In Situ],,,SI-79,55,0
,OF,OF982,Mote Summerland,All Summerland,C6,R1041,54,0.5
,OF,OF1006,Mote Summerland,All Summerland,E6,R123,54,0.75
,OF,OF976,Mote Summerland,All Summerland,F6,R1081,54,0.5
,OF,OF1006,Mote Summerland,All Summerland,E6,R999,54,0.5
,OF,OF977,Mote Summerland,All Summerland,F6,R320,54,0.5
,OF,OF986,Mote Islamorada,,G16,R152,54,0.5
,OF,OF1022,Mote Islamorada,,G7,R30,54,0.5
,ASTREOIDES,PA112,Mote Summerland,All Summerland,D4,R268,54,0.25
,AP,AP135,Mote Key Largo,,G14,R296,54,0.5
,AP,AP120,Mote Key Largo,,G7,R251,54,0.5
,FRANKSI,OK1,Mote Summerland,All Summerland,A6,R1964,54,0.25
,SIDEREA,SS57,Mote Islamorada,,G10,R194,54,0.5
,AP,AP13,Mote Key Largo,,G9,R304,54,0.5
,MC,MC205,Mote Summerland,All Summerland,E5,R923,54,0.5
,AP,AP369,Mote Key Largo,,G16,R293,54,0.25
,PC,PC26,Mote Key Largo [In Situ],,,Red04,54,0
,PC,PC26,Mote Key Largo [In Situ],,,Blue94,54,0
,DL,DL7,Mote Summerland,All Summerland,F6,R1128,53,1
,OF,OF983,Mote Summerland,All Summerland,F5,R180,53,0.75
,INTERSEPTA,SI3,Mote Summerland,All Summerland,D2,R715,53,0.25
,OF,OF775,Mote Summerland,All Summerland,E5,R252,53,0.25
,AP,AP135,Mote Key Largo,,G14,R178,53,0.5
,AP,AP7,Mote Key Largo,,G5,R104,53,0.5
,DL,DL211,Mote Summerland,All Summerland,D2,R1581,53,0.5
,AP,AP10,Mote Key Largo,,G7,R215,53,0.5
,PS,PS35,Mote Summerland,All Summerland,A5,R1062,53,0.25
,OF,OF1043,Mote Summerland,All Summerland,E5,R869,53,0.25
,MC,MC205,Mote Summerland,All Summerland,E5,R473,53,0.5
,AP,AP44,Mote Key Largo,,G13,R317,53,0.25
,OF,OF993,Mote Summerland,All Summerland,F2,R732,53,1
,AP,AP110,Mote Key Largo,,G3,R91,53,0.5
,OF,OF990,Mote Summerland,All Summerland,F5,R163,52,0.5
,OF,OF990,Mote Summerland,All Summerland,B3,R57,52,0.75
,ASTREOIDES,PA129,Mote Summerland,All Summerland,C5,R792,52,0.25
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R589,52,0.25
,INTERSEPTA,SI11,Mote Summerland,All Summerland,C2,R1610,52,0.25
,OF,OF995,Mote Islamorada,,G9,R13,52,0.5
,PS,PS20,Mote Summerland,All Summerland,F1,R1710,52,0.25
,DL,DL166,Mote Summerland,All Summerland,F1,R1942,52,0.25
,AP,AP26,Mote Key Largo,,G3,R179,52,0.75
,AP,AP383,Mote Key Largo,,G7,R2,52,0.5
,AP,AP96,Mote Key Largo,,G7,R288,52,0.5
,AP,AP120,Mote Key Largo,,G9,R310,52,0.5
,OF,OF96,Mote Summerland,All Summerland,E3,R1480,52,0.25
,PS,PS6,Mote Summerland,All Summerland,B6,R1403,52,0
,AC,AC58,Mote Islamorada [In Situ],,,Red10,52,0
,OF,OF183,Mote Looe Key [In Situ],,,OF-183,52,0
,OF,OF186,Mote Looe Key [In Situ],,,OF-186/187,52,0
,OF,OF100,Mote Summerland,All Summerland,D2,R1618,51,0.25
,ASTREOIDES,PA47,Mote Summerland,All Summerland,G9,R1226,51,0.25
,OF,OF1034,Mote Islamorada,,G7,R240,51,0.75
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C4,R612,51,0.5
,ASTREOIDES,PA130,Mote Summerland,All Summerland,C4,R233,51,0.75
,DL,DL3,Mote Summerland,All Summerland,C3,R694,51,0.5
,OF,OF978,Mote Summerland,All Summerland,E2,R1436,51,0.75
,OF,OF675,Mote Summerland,All Summerland,E5,R872,51,0.5
,AP,AP399,Mote Key Largo,,G7,R186,51,0.5
,AP,AP39,Mote Key Largo,,G7,R80,51,0.5
,MC,MC94,Mote Looe Key [In Situ],,,MC-75,51,0
,AP,AP114,Mote Key Largo,,G9,R188,51,0.5
,DL,DL3,Mote Summerland,All Summerland,B2,R1136,51,0.25
,AP,AP121,Mote Key Largo,,G14,R169,51,0.5
,ASTREOIDES,PA86,Mote Summerland,All Summerland,A2,R438,51,0.25
,OF,OF1002,Mote Summerland,All Summerland,F6,R668,50,0.75
,AP,AP114,Mote Key Largo,,G9,R196,50,0.25
,CN,CN80,Mote Summerland,All Summerland,F1,R363,50,1
,OF,OF1040,Mote Islamorada,,G9,R162,50,0.5
,PD,PD?,Mote Summerland,All Summerland,E6,R90,50,0.5
,OF,OF1037,Mote Islamorada,,G11,R205,50,0.5
,AP,AP41,Mote Key Largo,,G7,R1,50,0.25
,ASTREOIDES,PA103,Mote Summerland,All Summerland,D4,R544,50,0.25
,PS,PS50,Mote Summerland,All Summerland,D1,R1534,50,0.5
,PS,PS37,Mote Summerland,All Summerland,E6,R87,50,0.25
,AP,AP37,Mote Key Largo,,G9,R203,50,0.75
,AP,AP7,Mote Key Largo,,G9,R180,50,0.25
,AC,AC2516,Mote Looe Key [In Situ],,,CU-038,50,0
,DL,DL201,Mote Summerland,All Summerland,F4,R714,50,0.5
,OF,OF993,Mote Summerland,All Summerland,B5,R1637,50,0.25
,OF,OF983,Mote Summerland,All Summerland,B1,R762,50,0.25
,OF,OF983,Mote Summerland,All Summerland,B1,R845,50,0.25
,OF,OF983,Mote Summerland,All Summerland,B1,R845,50,0.25
,OF,OF1042,Mote Summerland,All Summerland,A4,R300,50,0.25
,AC,AC62,Mote Key Largo [In Situ],,,Red05,50,0
,AC,AC62,Mote Key Largo [In Situ],,,Blue25,50,0
,PS,PS14,Mote Looe Key [In Situ],,,PS-14,50,0
,PS,PS17,Mote Looe Key [In Situ],,,PS MIX1,50,0
,AC,AC77,Mote Looe Key [In Situ],,,AC-77,50,0
,OF,OF1022,Mote Islamorada,,G16,R44,50,0.75
,OF,OF976,Mote Summerland,All Summerland,E6,R1015,49,0
,OF,OF976,Mote Summerland,All Summerland,F2,R1357,49,0.75
,OF,OF995,Mote Summerland,All Summerland,B3,R862,49,0.75
,PS,PS33,Mote Summerland,All Summerland,F3,R1069,49,0.75
,OF,OF986,Mote Islamorada,,G16,R218,49,0.25
,AP,AP16,Mote Key Largo,,G16,R222,49,0.25
,OF,OF75,Mote Summerland,All Summerland,D1,R519,49,0.5
,AP,AP53,Mote Key Largo,,G3,R318,49,0.5
,AP,AP126,Mote Key Largo,,G14,R306,49,0.25
,FRANKSI,OK1,Mote Summerland,All Summerland,A6,R1625,49,0.25
,OF,OF1005,Mote Summerland,All Summerland,F3,R961,49,0.75
,OF,OF1002,Mote Summerland,All Summerland,B6,R1495,49,0.25
,OF,OF999,Mote Summerland,All Summerland,D3,R1266,49,0.25
,AC,AC2502,Mote Looe Key [In Situ],,,CU-002,49,0
,PS,PS3,Mote Looe Key [In Situ],,,PS-3,49,0
,AP,AP23,Mote Key Largo,,G17,R68,48,0.25
,ASTREOIDES,PA93,Mote Islamorada,,G1,R96,48,
,ASTREOIDES,PA104,Mote Summerland,All Summerland,C1,R993,48,0.25
,OF,OF1006,Mote Summerland,All Summerland,B3,R972,48,0
,OF,OF977,Mote Summerland,All Summerland,C1,R1300,48,0.5
,OF,OF977,Mote Summerland,All Summerland,E6,R1186,48,0.75
,AP,AP22,Mote Key Largo,,G5,R202,48,0.25
,AP,AP52,Mote Key Largo,,G19,R54,48,0.5
,OF,OF1041,Mote Summerland,All Summerland,C2,ISLA120,48,0.25
,PC,PC18,Mote Summerland,All Summerland,D3,R1455,48,0.75
,OF,OF1026,Mote Islamorada,,G7,R98,48,0.5
,AP,AP24,Mote Key Largo,,G3,R92,48,0.5
,OF,OF686,Mote Summerland,All Summerland,D5,R1192,48,0.5
,PS,PS36,Mote Summerland,All Summerland,D4,R829,48,1
,PS,PS10,Mote Summerland,All Summerland,B5,R1657,48,0.25
,ASTREOIDES,PA71,Mote Summerland,All Summerland,D1,R1728,48,0.5
,OF,OF985,Mote Summerland,All Summerland,B2,R220,48,0.25
,AC,AC2515,Mote Looe Key [In Situ],,,CU-036,48,0
,MC,MC63,Mote Looe Key [In Situ],,,MC MIX3,48,0
,AC,AC95,Mote Looe Key [In Situ],,,AC-95,48,0
,OF,OF991,Mote Summerland,All Summerland,C2,R902,47,0.5
,OF,OF999,Mote Summerland,All Summerland,E3,R1380,47,0.25
,PC,PC19,Mote Summerland,All Summerland,E2,R566,47,0.5
,MC,MC112,Mote Summerland,All Summerland,C6,R350,47,0.5
,OF,OF995,Mote Summerland,All Summerland,B3,R353,47,0.75
,OF,OF993,Mote Summerland,All Summerland,F2,R1247,47,0.75
,MC,MC111,Mote Summerland,All Summerland,F4,R1397,47,0.5
,PS,PS6,Mote Summerland,All Summerland,E3,R755,47,0.5
,MC,MC203,Mote Summerland,All Summerland,E5,R1064,47,0.5
,AP,AP110,Mote Key Largo,,G3,R41,47,0.5
,PC,PC61,Mote Summerland,All Summerland,A6,R1900,47,0.25
,PS,PS32,Mote Summerland,All Summerland,A1,R1491,47,0.25
,PS,PS49,Mote Summerland,All Summerland,A1,R1967,47,0.25
,AC,AC2528,Mote Looe Key [In Situ],,,CU-076,47,0
,PS,PS2,Mote Looe Key [In Situ],,,PS-2,47,0
,PS,PS24,Mote Looe Key [In Situ],,,PS MIX2,47,0
,SIDEREA,SS492,Mote Islamorada,,G15,R73,47,0.5
,SIDEREA,SS40,Mote Islamorada,,G7,R192,46,0.5
,DL,DL185,Mote Summerland,All Summerland,C1,R1919,46,0.5
,AP,AP7,Mote Key Largo,,G13,R234,46,0.5
,AP,AP7,Mote Key Largo,,G13,R38,46,0.5
,CN,CN7,Mote Looe Key [In Situ],,,CN-7/31,46,0
,PC,PC37,Mote Looe Key [In Situ],,,PC-37,46,0
,PC,PC18,Mote Summerland,All Summerland,E1,R1526,45,0.5
,PS,PS17,Mote Summerland,All Summerland,E1,R1470,45,0.25
,MC,MC203,Mote Summerland,All Summerland,E5,R1135,45,0.75
,AP,AP126,Mote Key Largo,,G5,R315,45,0.5
,OF,OF774,Mote Summerland,All Summerland,A6,R1579,45,0.25
,OF,OF773,Mote Summerland,All Summerland,A6,R1043,45,0.5
,AP,AP23,Mote Islamorada,,G12,R244,45,0.25
,AP,AP16,Mote Key Largo,,G15,R73,45,0.25
,AP,AP36,Mote Key Largo,,G15,R193,45,0.5
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R48,45,0.25
,OF,OF1002,Mote Summerland,All Summerland,A4,R1655,45,0.25
,AC,AC58,Mote Key Largo [In Situ],,,Red01,45,0
,AC,AC58,Mote Key Largo [In Situ],,,Blue01,45,0
,OF,OF1018,Mote Looe Key [In Situ],,,OF MIX5,45,0
,AC,AC6,Mote Looe Key [In Situ],,,AC-6,45,0
,AC,AC38,Mote Looe Key [In Situ],,,AC-38,45,0
,AC,AC84,Mote Looe Key [In Situ],,,AC-84,45,0
,AC,AC76,Mote Looe Key [In Situ],,,AC-76,45,0
,OF,OF1004,Mote Summerland,All Summerland,E1,R819,44,0.5
,AP,AP134,Mote Key Largo,,G16,R49,44,0.5
,OF,OF996,Mote Summerland,All Summerland,E2,R788,44,0.75
,OF,OF1002,Mote Islamorada,,G16,R204,44,0.25
,AP,AP23,Mote Key Largo,,G19,R010,44,0.25
,AP,AP8,Mote Key Largo,,G16,R100,44,0.5
,INTERSEPTA,SI25,Mote Summerland,All Summerland,D4,R1234,44,0.25
,RADIANS,SR259,Mote Summerland,All Summerland,D2,R1533,44,0.25
,ASTREOIDES,PA70,Mote Summerland,All Summerland,H6,R285,44,0.5
,,PA,Mote Summerland,All Summerland,G9,R1181,44,0.25
,DL,DL199,Mote Summerland,All Summerland,B5,R1716,44,0.25
,PS,PS1,Mote Looe Key [In Situ],,,PS-1,44,0
,DL,DL21,Mote Looe Key [In Situ],,,DL-21,44,0
,DL,DL23,Mote Looe Key [In Situ],,,DL-23,44,0
,AP,AP83,Mote Key Largo,,G19,R289,43,0.5
,OF,OF976,Mote Summerland,All Summerland,E6,R481,43,0.5
,OF,OF987,Mote Summerland,All Summerland,C2,R1331,43,0.5
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R996,43,0.25
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R662,43,0.25
,OF,OF976,Mote Summerland,All Summerland,E1,R1172,43,0.5
,OF,OF996,Mote Summerland,All Summerland,E6,R297,43,0.75
,INTERSEPTA,SI72,Mote Summerland,All Summerland,D4,R956,43,0.25
,OF,OF993,Mote Summerland,All Summerland,A1,R1807,43,0.25
,SIDEREA,SS484,Mote Islamorada,,G10,R285,43,0.5
,OF,OF981,Mote Summerland,All Summerland,D4,R1235,43,0.5
,AP,AP37,Mote Key Largo,,G15,R220,43,0.25
,AP,AP408,Mote Key Largo,,G15,R20,43,0.25
,AP,AP58,Mote Key Largo,,G17,R62,43,0.25
,AC,AC50,Mote Key Largo [In Situ],,,Blue03,43,0
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C5,R903,42,0.25
,PS,PS6,Mote Summerland,All Summerland,D5,R125,42,0.75
,OF,OF328,Mote Summerland,All Summerland,C4,R1169,42,0.25
,OF,OF1002,Mote Islamorada,,G16,R227,42,0.25
,MC,MC62,Mote Summerland,All Summerland,E3,R1566,42,0.25
,OF,OF773,Mote Summerland,All Summerland,D1,R1660,42,0.5
,AP,AP120,Mote Key Largo,,G9,R181,42,0.5
,SIDEREA,SS40,Mote Summerland,All Summerland,C2,ISLA108,42,0.25
,OF,OF1,Mote Summerland,All Summerland,B5,R1134,42,0.25
,OF,OF1,Mote Summerland,All Summerland,B5,R1288,42,0.25
,OF,OF1005,Mote Summerland,All Summerland,A4,R1201,42,0.25
,OF,OF1004,Mote Looe Key [In Situ],,,OF-987/1004,42,0
,OA,OA12,Mote Looe Key [In Situ],,,OA MIX1,42,0
,OF,OF999,Mote Summerland,All Summerland,A4,R1107,41,0.25
,OF,OF977,Mote Summerland,All Summerland,E6,R397,41,0.75
,INTERSEPTA,SI12,Mote Summerland,All Summerland,C4,R1348,41,0.5
,OF,OF951,Mote Islamorada,,G14,R15,41,0.5
,MC,MC127,Mote Summerland,All Summerland,B1,R1615,41,0.25
,DL,DL4,Mote Summerland,All Summerland,E2,R1576,41,0.5
,PC,PC59,Mote Summerland,All Summerland,E3,R1866,41,0.5
,OF,OF697,Mote Summerland,All Summerland,E5,R263,41,0.5
,OF,OF668,Mote Summerland,All Summerland,D2,R1600,41,0.5
,MC,MC74,Mote Looe Key [In Situ],,,MC-72,41,0
,PS,PS32,Mote Summerland,All Summerland,A1,R1116,41,0.25
,PS,PS25,Mote Looe Key [In Situ],,,PS-25,41,0
,INTERSEPTA,SI11,Mote Summerland,All Summerland,C4,R987,40,0.5
,PC,PC54,Mote Summerland,All Summerland,D5,R170,40,0.25
,AP,AP13,Mote Key Largo,,G7,R185,40,0.5
,OF,OF995,Mote Summerland,All Summerland,F2,R651,40,0.75
,AP,AP26,Mote Key Largo,,G5,R248,40,0.25
,AC,AC57,Mote Looe Key [In Situ],,,X,40,0
,MC,MC72,Mote Looe Key [In Situ],,,MC-72,40,0
,MC,MC74,Mote Looe Key [In Situ],,,MC-74,40,0
,AC,AC51,Mote Key Largo [In Situ],,,Blue29,40,0
,OF,OF1043,Mote Summerland,All Summerland,E5,R1482,40,0.25
,PC,PC54,Mote Summerland,All Summerland,F4,R357,40,1
,PA,PA413,Mote Summerland,All Summerland,A2,R1395,40,0.25
,AC,AC62,Mote Key Largo [In Situ],,,Red01,40,0
,AC,AC62,Mote Key Largo [In Situ],,,Red02,40,0
,AC,AC75,Mote Key Largo [In Situ],,,Red04,40,0
,MC,MC97,Mote Key Largo [In Situ],,,Red04,40,0
,AC,AC5,Mote Key Largo [In Situ],,,Red07,40,0
,AC,AC47,Mote Key Largo [In Situ],,,Red08,40,0
,AC,AC51,Mote Key Largo [In Situ],,,Red09,40,0
,AC,AC58,Mote Key Largo [In Situ],,,Red10,40,0
,MC,MC97,Mote Key Largo [In Situ],,,Blue94,40,0
,AC,AC75,Mote Key Largo [In Situ],,,Blue04,40,0
,AC,AC5,Mote Key Largo [In Situ],,,Blue07,40,0
,AC,AC47,Mote Key Largo [In Situ],,,Blue18,40,0
,PS,PS37,Mote Looe Key [In Situ],,,PS MIX3,40,0
,OF,OF977,Mote Looe Key [In Situ],,,OF977,40,0
,DL,DL3,Mote Looe Key [In Situ],,,DL-3,40,0
,DL,DL15,Mote Looe Key [In Situ],,,DL MIX1,40,0
,AC,AC34,Mote Looe Key [In Situ],,,AC-34,40,0
,PC,PC40,Mote Looe Key [In Situ],,,PC-40,40,0
,OF,OF1004,Mote Summerland,All Summerland,B3,R803,39,0.75
,AP,AP102,Mote Key Largo,,G17,R301,39,0.5
,OF,OF979,Mote Summerland,All Summerland,C2,R1212,39,0.5
,DL,DL3,Mote Summerland,All Summerland,B1,R1428,39,0.25
,AP,AP14,Mote Key Largo,,G16,R98,39,0.5
,SIDEREA,SS59,Mote Islamorada,,G10,R49,39,0.5
,PS,PS6,Mote Summerland,All Summerland,A1,R727,39,0.25
,DS,DS6,Mote Summerland,All Summerland,A1,R219,39,0.25
,OF,OF457,Mote Summerland,All Summerland,A1,R1757,39,0.25
,SIDEREA,SS489,Mote Islamorada,,G11,R225,39,0.5
,PD,PD?,Mote Summerland,All Summerland,C1,R483,39,0.5
,AP,AP39,Mote Key Largo,,G14,R26,39,0.5
,OF,OF987,Mote Summerland,All Summerland,F1,R719,39,0.25
,OF,OF995,Mote Summerland,All Summerland,Q2,R1810,39,0.75
,AC,AC2,Mote Key Largo [In Situ],,,Red04,39,0
,AC,AC2,Mote Key Largo [In Situ],,,Blue34,39,0
,OF,OF985,Mote Summerland,All Summerland,A4,R710,39,0.25
,PS,PS21,Mote Looe Key [In Situ],,,PS-21,39,0
,OF,OF100,Mote Summerland,All Summerland,F1,R619,38,0.75
,OF,OF1004,Mote Summerland,All Summerland,D4,R1346,38,0.25
,PC,PC13,Mote Summerland,All Summerland,C3,R298,38,0.5
,OF,OF988,Mote Summerland,All Summerland,F9,R1407,38,0.5
,OA,OA8,Mote Islamorada,,G15,R61,38,0.5
,CN,CN12,Mote Looe Key [In Situ],,,CN-12/39,38,0
,OF,OF994,Mote Summerland,All Summerland,B6,R343,38,0.25
,MC,MC127,Mote Summerland,All Summerland,B2,R940,38,0.25
,INTERSEPTA,SI11,Mote Summerland,All Summerland,C5,R18,38,0.25
,AC,AC76,Mote Key Largo [In Situ],,,Red06,38,0
,AC,AC76,Mote Key Largo [In Situ],,,Blue26,38,0
,AC,AC2503,Mote Looe Key [In Situ],,,CU-007,38,0
,OF,OF987,Mote Looe Key [In Situ],,,OF-987/1004,38,0
,PC,PC36,Mote Looe Key [In Situ],,,PC-36,38,0
,SIDEREA,SS100,Mote Summerland,,Unassigned,1,38,0.75
,SIDEREA,SS95,Mote Summerland,,Unassigned,3,38,0.75
,PS,PS31,Mote Summerland,All Summerland,B6,R1174,37,0.5
,OF,OF1022,Mote Islamorada,,G7,R12,37,0.5
,DS,DS13,Mote Summerland,All Summerland,D2,R1652,37,0.5
,DL,DL181,Mote Summerland,All Summerland,D1,R926,37,0.5
,MC,MC1,Mote Summerland,All Summerland,B5,R1040,37,0.25
,AP,AP23,Mote Key Largo,,G17,R34,37,0.25
,AP,AP7,Mote Key Largo,,G14,R105,37,0.25
,AP,AP37,Mote Key Largo,,G17,R269,37,0.25
,PS,PS15,Mote Summerland,All Summerland,B2,R1219,37,0.25
,DL,DL5,Mote Summerland,All Summerland,B1,R286,37,0.25
,AP,AP14,Mote Key Largo,,G15,R160,37,0.25
,PS,PS22,Mote Looe Key [In Situ],,,PS-22,37,0
,DL,DL256,Mote Looe Key [In Situ],,,DL MIX2,37,0
,CN,CN9,Mote Looe Key [In Situ],,,CN MIX1,37,0
,OF,OF1004,Mote Summerland,All Summerland,C2,R1274,36,0.5
,PC,PC19,Mote Summerland,All Summerland,F2,R904,36,0.75
,ASTREOIDES,PA130,Mote Summerland,All Summerland,C4,R748,36,0.75
,PC,PC42,Mote Summerland,All Summerland,F3,R1271,36,0.75
,PC,PC16,Mote Summerland,All Summerland,E3,R1402,36,0.5
,AP,AP44,Mote Key Largo,,G17,R89,36,0.5
,DL,DL216,Mote Summerland,All Summerland,D1,R1597,36,0.5
,AP,AP381,Mote Key Largo,,G5,R207,36,0.5
,AP,AP110,Mote Key Largo,,G3,R120,36,0.5
,PC,PC61,Mote Summerland,All Summerland,A6,R1607,36,0.25
,SIDEREA,SS56,Mote Summerland,All Summerland,C2,ISLA270,36,0.5
,DL,DL191,Mote Summerland,All Summerland,A5,R1321,36,1
,DL,DL3,Mote Summerland,All Summerland,B2,R1839,36,0.25
,PS,PS20,Mote Summerland,All Summerland,B1,R1980,36,0.25
,OF,OF995,Mote Looe Key [In Situ],,,OF995,36,0
,OF,OF1019,Mote Looe Key [In Situ],,,OF MIX5,36,0
,OA,OA13,Mote Looe Key [In Situ],,,OA MIX1,36,0
,OF,OF979,Mote Summerland,All Summerland,F1,R1280,35,0.5
,OF,OF980,Mote Summerland,All Summerland,E6,R1031,35,0.75
,OF,OF1002,Mote Summerland,All Summerland,F3,R1052,35,0.75
,OF,OF1035,Mote Looe Key [In Situ],,default,R1239,35,0.25
,OF,OF980,Mote Summerland,All Summerland,D4,R2015,35,0.5
,DL,DL188,Mote Summerland,All Summerland,F1,R1935,35,0.75
,INTERSEPTA,SI76,Mote Summerland,All Summerland,C3,R1224,35,0.25
,OF,OF1035,Mote Looe Key [In Situ],,default,R1729,35,0.5
,DL,DL177,Mote Summerland,All Summerland,F1,R1829,35,0.5
,MC,MC1,Mote Summerland,All Summerland,B2,R1611,35,0.25
,SIDEREA,SS463,Mote Looe Key [In Situ],,default,R1616,35,0.25
,AC,AC31,Mote Key Largo [In Situ],,,Red07,35,0
,AC,AC31,Mote Key Largo [In Situ],,,Blue37,35,0
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R263,35,0.75
,OF,OF940,Mote Islamorada,,Unassigned,R184,35,0.75
,OF,OF1035,Mote Looe Key [In Situ],,,ILSA45,35,0
,PS,PS24,Mote Looe Key [In Situ],,,PS-24,35,0
,OF,OF184,Mote Looe Key [In Situ],,,OF MIX4,35,0
,DL,DL1,Mote Looe Key [In Situ],,,DL-1,35,0
,AC,AC46,Mote Looe Key [In Situ],,,AC-46,35,0
,MC,MC110,Mote Islamorada,,G15,R5,35,0.5
,CN,CN43,Mote Islamorada,,G9,R68,35,0.75
,OF,OF1034,Mote Islamorada,,G15,R259,35,0.5
,OF,OF987,Mote Summerland,All Summerland,C4,R927,34,0.5
,OF,OF976,Mote Looe Key [In Situ],,default,R738,34,0.25
,OF,OF1004,Mote Summerland,All Summerland,E2,R205,34,0.5
,SIDEREA,SS40,Mote Key Largo,,G8,R9,34,0.25
,CN,CN38,Mote Islamorada,,G7,R8,34,0.75
,CN,CN73,Mote Islamorada,,G13,R36,34,0.75
,OF,OF96,Mote Summerland,All Summerland,E1,R1550,34,0.25
,OF,OF1031,Mote Islamorada,,G10,R161,34,0.5
,OF,OF1040,Mote Islamorada [In Situ],,Unassigned,R109,34,0.5
,PS,PS7,Mote Islamorada,,G2,R57,34,0.5
,MC,MC82,Mote Islamorada,,G2,R62,34,0.25
,INTERSEPTA,SI58,Mote Summerland,All Summerland,D1,R885,34,0.25
,PS,PS15,Mote Islamorada [In Situ],,Unassigned,R221,34,0.25
,DL,DL175,Mote Summerland,All Summerland,F6,R603,34,0.5
,FRANKSI,OK1,Mote Summerland,All Summerland,A6,R1596,34,0.25
,DL,DL180,Mote Summerland,All Summerland,C2,R1156,34,0.5
,INTERSEPTA,SI46,Mote Islamorada,,G13,R277,34,0.75
,OF,OF987,Mote Summerland,All Summerland,C1,R879,34,0.5
,OF,OF1022,Mote Islamorada [In Situ],,Unassigned,R1,34,0.25
,PC,PC25,Mote Islamorada,,G8,R256,34,0.5
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R47,34,0.5
,RADIANS,SR188,Mote Looe Key [In Situ],,default,R1725,34,0.25
,SIDEREA,SS85,Mote Looe Key [In Situ],,default,ISLA119,34,0
,OF,OF1022,Mote Islamorada [In Situ],,,Red81,34,0
,OF,OF928,Mote Islamorada [In Situ],,Unassigned,R72,34,0.75
,PA,PA415,Mote Summerland,All Summerland,A2,R946,34,0.25
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R2,34,0.5
,OF,OF934,Mote Islamorada [In Situ],,Unassigned,R2,34,0.5
,PS,PS7,Mote Islamorada [In Situ],,Unassigned,R264,34,0.5
,OF,OF1008,Mote Islamorada [In Situ],,Unassigned,R292,34,0.75
,OF,OF934,Mote Islamorada [In Situ],,Unassigned,R3,34,0.5
,MC,MC87,Mote Islamorada,,G2,R119,34,0.25
,MC,MC114,Mote Islamorada,,G2,R309,34,0.25
,OF,OF920,Mote Islamorada,,G2,R140,34,0.75
,AC,AC56,Mote Islamorada [In Situ],,,Red09,34,0
,PS,PS15,Mote Islamorada [In Situ],,,Red81,34,0
,OF,OF930,Mote Islamorada [In Situ],,Unassigned,R18,34,0.25
,OF,OF1015-B,Mote Islamorada [In Situ],,Unassigned,R74,34,0.25
,OF,OF953,Mote Islamorada [In Situ],,Unassigned,R203,34,0.25
,OF,OF951,Mote Islamorada,,G2,R123,34,0.75
,OF,OF954,Mote Islamorada,,Unassigned,R270,34,0.75
,OF,OF940,Mote Islamorada,,Unassigned,R122,34,0.75
,OF,OF941,Mote Islamorada,,Unassigned,R74,34,0.75
,SR,SR188,Mote Looe Key [In Situ],,,ILSA45,34,0
,SS,SS85,Mote Looe Key [In Situ],,,SS MIX1,34,0
,SIDEREA,SS95,Mote Summerland,All Summerland,G7,R1718,34,0.75
,CN,CN46,Mote Summerland,All Summerland,A3,R1171,34,0.75
,OF,OF957,Mote Islamorada,,G11,R264,34,0.75
,OF,OF957,Mote Islamorada,,G11,R128,34,0.75
,PC,PC25,Mote Islamorada,,G11,R292,34,0.5
,OF,OF3,Mote Summerland,,Unassigned,R708,33,0
,INTERSEPTA,SI80,Mote Summerland,All Summerland,C1,R443,33,0.25
,AP,AP134,Mote Islamorada,,G12,R155,33,0.25
,RADIANS,SR188,Mote Looe Key [In Situ],,default,R850,33,0.25
,INTERSEPTA,SI76,Mote Looe Key [In Situ],,default,R275,33,0.25
,INTERSEPTA,SI76,Mote Looe Key [In Situ],,default,R888,33,0.5
,INTERSEPTA,SI76,Mote Looe Key [In Situ],,default,R1315,33,0.25
,MC,MC202,Mote Islamorada [In Situ],,Unassigned,R184,33,0.5
,INTERSEPTA,SI76,Mote Looe Key [In Situ],,default,R988,33,0.25
,AP,AP26,Mote Key Largo,,G19,R177,33,0.25
,OF,OF988,Mote Summerland,All Summerland,A1,R1832,33,0.25
,SIDEREA,SS163,Mote Islamorada,,G8,R296,33,0.5
,OF,OF1038,Mote Islamorada,,G7,R22,33,0.5
,MC,MC72,Mote Summerland,All Summerland,B5,R272,33,0.25
,OF,OF3,Mote Summerland,All Summerland,B5,R1638,33,0.75
,AP,AP41,Mote Key Largo,,G17,R24,33,0.25
,OF,OF694,Mote Summerland,All Summerland,B2,R1078,33,0.25
,DL,DL2,Mote Summerland,All Summerland,B6,R1522,33,0.25
,SIDEREA,SS463,Mote Looe Key [In Situ],,default,R1852,33,0.5
